id,key,value,type 
58858571,name,Magnolia Boulevard,regular
58858571,oneway,yes,regular
58858571,source,nearmap,regular
58858571,highway,tertiary,regular
58884595,layer,1,regular
58884595,bridge,yes,regular
58884595,source,nearmap,regular
58884595,highway,footway,regular
58884595,surface,boardwalk,regular
58886556,name,Parer Way,regular
58886556,source,nearmap,regular
58886556,highway,residential,regular
58946203,source,nearmap,regular
58946203,highway,footway,regular
58948149,name,Haddon Green,regular
58948149,source,nearmap,regular
58948149,highway,residential,regular
58948149,maxspeed,50,regular
58948149,name,Vicmap,source
58950137,name,Brodie Mews,regular
58950137,source,nearmap,regular
58950137,highway,residential,regular
58950137,maxspeed,50,regular
58951748,highway,footway,regular
58951748,source,nearmap,regular
58951748,surface,paved,regular
58972351,oneway,yes,regular
58972351,source,nearmap,regular
58972351,highway,residential,regular
59033470,source,nearmap,regular
59033470,building,yes,regular
59035899,sport,basketball,regular
59035899,source,nearmap,regular
59035899,leisure,pitch,regular
59075586,ref,S 61,regular
59075586,name,Harkaway Road,regular
59075586,highway,tertiary,regular
59075586,maxspeed,80,regular
59075586,maxweight,8,regular
59154088,lit,yes,regular
59154088,name,Penrose Promenade,regular
59154088,oneway,yes,regular
59154088,source,nearmap,regular
59154088,highway,tertiary,regular
59154088,surface,asphalt,regular
59154088,maxspeed,50,regular
59154088,motor_vehicle,yes,regular
59154088,maxspeed,AU:urban,source
59186404,name,Sweet Briar Street,regular
59186404,source,nearmap,regular
59186404,highway,residential,regular
59244759,name,High Street,regular
59244759,oneway,yes,regular
59244759,highway,secondary,regular
59244759,maxspeed,60,regular
59265283,foot,yes,regular
59265283,width,3,regular
59265283,source,nearmap,regular
59265283,bicycle,yes,regular
59265283,highway,cycleway,regular
59265283,cycleway,track,regular
59283757,leisure,pitch,regular
59283757,sport,bing,source
59283757,sport,australian_football;cricket,regular
59340039,source,nearmap,regular
59340039,highway,residential,regular
59384914,layer,1,regular
59384914,source,nearmap,regular
59384914,building,train_station,regular
59449560,highway,residential,regular
59449560,name,Aroona Drive,regular
59463933,name,Malabar Street,regular
59463933,source,nearmap,regular
59463933,highway,residential,regular
59535401,name,Bell Street,regular
59535401,lanes,2,regular
59535401,highway,residential,regular
59535401,surface,asphalt,regular
59676876,name,Royal Brighton Yacht Club,regular
59676876,access,private,regular
59676876,city,Brighton,addr
59688090,foot,yes,regular
59688090,name,Cramer Walk,regular
59688090,access,private,regular
59688090,highway,footway,regular
59688090,surface,paved,regular
59777326,highway,service,regular
59777326,service,parking_aisle,regular
59914093,foot,yes,regular
59914093,bicycle,yes,regular
59914093,highway,cycleway,regular
59965054,name,Turano Court,regular
59965054,source,nearmap,regular
59965054,highway,service,regular
60011705,name,Manna Court,regular
60011705,source,nearmap,regular
60011705,highway,residential,regular
60051300,name,Lyndarum Avenue,regular
60051300,oneway,yes,regular
60051300,source,nearmap,regular
60051300,highway,tertiary,regular
60051300,cycleway,lane,regular
60115322,highway,track,regular
60115322,surface,dirt,regular
60116769,highway,service,regular
60116769,service,parking_aisle,regular
60185372,source,nearmap,regular
60185372,landuse,grass,regular
60238056,landuse,residential,regular
60262660,name,Center Road,regular
60262660,highway,unclassified,regular
60262660,surface,gravel,regular
60324790,sport,bowls,regular
60324790,source,nearmap,regular
60324790,leisure,sports_centre,regular
60336001,part,yes,building
60347905,name,Marysville Community Golf & Bowls Club,regular
60347905,email,enquiries@marysvillegolfandbowls.com.au,regular
60347905,phone,+61 3 5963 3241,regular
60347905,leisure,golf_course,regular
60347905,website,http://marysvillegolfandbowls.com.au/,regular
60347905,par,72,golf
60347905,city,Marysville,addr
60347905,street,Buxton-Marysville Road,addr
60347905,description,18 hole Par 72,regular
60347905,course,18_hole,golf
60347905,postcode,3779,addr
60347905,housenumber,956,addr
60429250,source,nearmap,regular
60429250,highway,footway,regular
60431844,source,nearmap,regular
60431844,building,yes,regular
60433938,source,nearmap,regular
60433938,highway,tertiary,regular
60433938,junction,roundabout,regular
60572658,landuse,residential,regular
60660188,boat,no,regular
60660188,waterway,stream,regular
60726210,source,nearmap,regular
60726210,highway,footway,regular
60740953,name,Aries Drive,regular
60740953,source,nearmap,regular
60740953,highway,residential,regular
60798465,source,nearmap,regular
60798465,leisure,garden,regular
60874090,source,nearmap,regular
60874090,highway,footway,regular
60959752,name,Cover Link,regular
60959752,source,nearmap,regular
60959752,highway,service,regular
61021756,name,Astran Place,regular
61021756,highway,residential,regular
61135259,name,Fitzgerald Road,regular
61135259,oneway,no,regular
61135259,source,nearmap,regular
61135259,highway,residential,regular
61163960,name,Casa d'Abruzzo Club,regular
61163960,landuse,commercial,regular
61351172,name,Macedon Family Hotel,regular
61351172,building,hotel,regular
61351172,levels,1,building
61373423,foot,yes,regular
61373423,source,nearmap,regular
61373423,highway,footway,regular
61395735,amenity,parking,regular
61435354,source,nearmap,regular
61435354,highway,residential,regular
61435354,junction,roundabout,regular
61462191,landuse,retail,regular
61532933,leisure,park,regular
61560334,source,nearmap,regular
61560334,highway,residential,regular
61604499,name,Clifton Grove,regular
61604499,source,nearmap,regular
61604499,highway,residential,regular
61604499,name,survey,source
61625352,aeroway,runway,regular
61625352,surface,unpaved,regular
61645929,source,nearmap,regular
61645929,highway,residential,regular
61696551,fixme,private?,regular
61696551,source,nearmap,regular
61696551,highway,service,regular
61699663,layer,1,regular
61699663,access,private,regular
61699663,building,house,regular
61699663,city,Melbourne,addr
61699663,state,Victoria,addr
61699663,street,Koomba Road,addr
61699663,suburb,Wantirna,addr
61699663,country,AU,addr
61699663,postcode,3152,addr
61699663,housenumber,24,addr
61767526,name,Francine Court,regular
61767526,highway,residential,regular
61796686,landuse,residential,regular
61860269,source,yahoo,regular
61860269,building,yes,regular
61958704,name,Mount Margaret Gap Road 4WD,regular
61958704,highway,track,regular
61958704,surface,dirt,regular
61958704,4WD_only,yes,regular
61985376,landuse,orchard,regular
62049871,access,private,regular
62049871,highway,service,regular
62061557,layer,-1,regular
62061557,source,nearmap,regular
62061557,tunnel,yes,regular
62061557,waterway,stream,regular
62069081,name,Cherry Blossom Chase,regular
62069081,source,GPS trace,regular
62069081,highway,residential,regular
62069081,surface,paved,regular
62098458,foot,yes,regular
62098458,source,nearmap,regular
62098458,highway,cycleway,regular
62098458,cycleway,track,regular
62115209,name,Eamon Street,regular
62115209,oneway,no,regular
62115209,highway,residential,regular
62115209,surface,asphalt,regular
62115209,maxspeed,50,regular
62182320,lanes,1,regular
62182320,source,nearmap,regular
62182320,highway,unclassified,regular
62182320,junction,roundabout,regular
62208490,source,nearmap,regular
62208490,barrier,fence,regular
62255545,name,Coulstock Street,regular
62255545,lanes,1,regular
62255545,oneway,yes,regular
62255545,source,nearmap,regular
62255545,highway,residential,regular
62262010,source,nearmap,regular
62262010,amenity,parking,regular
62344534,bicycle,no,regular
62344534,cycleway,lane,regular
62344534,foot,yes,regular
62344534,highway,residential,regular
62344534,horse,no,regular
62344534,maxspeed,50,regular
62344534,motor_vehicle,no,regular
62344534,name,Pelham Street,regular
62344534,oneway,yes,regular
62344534,source,nearmap,regular
62344534,surface,asphalt,regular
62356627,source,nearmap,regular
62356627,highway,tertiary,regular
62646692,highway,tertiary,regular
62646692,name,Errol Street,regular
62646692,oneway,yes,regular
62646692,source,nearmap,regular
63106982,name,Aqueduct Road,regular
63106982,oneway,yes,regular
63106982,source,nearmap,regular
63106982,highway,tertiary,regular
63106982,maxspeed,60,regular
63806873,name,Roselands Court,regular
63806873,highway,residential,regular
64136998,name,Virginia Street,regular
64136998,highway,residential,regular
64453484,oneway,yes,regular
64453484,highway,unclassified,regular
65066116,name,Maher Road,regular
65066116,lanes,1,regular
65066116,oneway,yes,regular
65066116,source,nearmap,regular
65066116,highway,residential,regular
65066116,maxspeed,50,regular
65067547,foot,yes,regular
65067547,layer,1,regular
65067547,bridge,yes,regular
65067547,source,nearmap,regular
65067547,highway,footway,regular
65250057,name,Stafford Street,regular
65250057,source,nearmap,regular
65250057,highway,residential,regular
65642476,sport,tennis,regular
65642476,leisure,pitch,regular
66292339,highway,service,regular
66969264,boundary,political,regular
67031579,highway,secondary_link,regular
67031579,lanes,1,regular
67031579,name,Midway Lane,regular
67031579,oneway,yes,regular
67031579,surface,asphalt,regular
67287543,name,Francis House,regular
67287543,building,yes,regular
67287543,levels,4,building
67591746,source,nearmap,regular
67591746,highway,service,regular
67591746,service,parking_aisle,regular
67988157,foot,yes,regular
67988157,name,Hendersons Road Drain Trail,regular
67988157,bicycle,yes,regular
67988157,highway,cycleway,regular
67988157,surface,concrete,regular
67988157,cycleway,track,regular
68235640,name,Station parking,regular
68235640,amenity,parking,regular
68309207,source,nearmap,regular
68309207,boundary,civil,regular
68313977,name,Torquay Skate Park,regular
68313977,sport,skateboard,regular
68313977,leisure,pitch,regular
