id,user,uid,version,changeset,timestamp 
306061698,Leon K,46482,1,25822693,2014-10-03T01:26:15Z
306061798,Leon K,46482,1,25822693,2014-10-03T01:26:20Z
306063656,Leon K,46482,1,25822870,2014-10-03T02:01:02Z
306063756,Leon K,46482,1,25822870,2014-10-03T02:01:08Z
306063856,Leon K,46482,1,25822870,2014-10-03T02:01:13Z
306126616,Rhubarb,69319,1,25833659,2014-10-03T14:59:13Z
306221160,Leon K,46482,3,36906197,2016-01-30T21:28:04Z
306462563,Leon K,46482,3,31519346,2015-05-28T01:54:37Z
306595599,Leon K,46482,1,25906908,2014-10-06T21:53:01Z
306603338,toholio,923,1,25908091,2014-10-06T23:04:13Z
306630586,Leon K,46482,2,25910092,2014-10-07T03:58:12Z
306781374,Leon K,46482,1,25930443,2014-10-08T01:53:39Z
306808993,Leon K,46482,2,25935684,2014-10-08T10:12:52Z
307020726,Ewen Hill,935037,1,25961939,2014-10-09T14:21:33Z
307095054,Vadmium,1795763,1,25974053,2014-10-10T03:36:09Z
307248424,Leon K,46482,2,30859944,2015-05-07T03:02:45Z
307374069,Leon K,46482,1,26015068,2014-10-11T22:47:35Z
307374576,Leon K,46482,1,26015155,2014-10-11T22:55:13Z
307391205,Rhubarb,69319,2,27145261,2014-12-01T02:20:55Z
307543388,heyitsstevo,1899168,4,30260838,2015-04-16T11:24:23Z
307702348,Leon K,46482,2,29633525,2015-03-21T12:42:36Z
307863580,heyitsstevo,1899168,1,26091756,2014-10-15T10:37:14Z
308000028,Leon K,46482,1,26111733,2014-10-16T07:35:03Z
308152987,Leon K,46482,1,26134027,2014-10-16T23:44:00Z
308305121,Leon K,46482,1,26158709,2014-10-17T22:05:19Z
308494235,heyitsstevo,1899168,1,26183482,2014-10-19T01:49:19Z
308570252,Rhubarb,69319,1,26191444,2014-10-19T12:34:08Z
308957217,nm7s9,12434,1,26241491,2014-10-21T19:45:57Z
309035391,Rhubarb,69319,1,26250929,2014-10-22T08:46:39Z
309178060,Omegaville,416301,2,42510149,2016-09-29T05:51:53Z
309356019,AlexOnTheBus,79475,6,26292057,2014-10-24T05:00:03Z
309505950,heyitsstevo,1899168,1,26313224,2014-10-25T03:15:50Z
309696436,ash_mcd,2486025,2,50049157,2017-07-05T05:26:21Z
309890327,Ewen Hill,935037,1,26360026,2014-10-27T10:25:30Z
310021128,sabamacx,5685243,2,48218290,2017-04-28T07:03:51Z
310152981,mdk,178186,1,26401215,2014-10-28T22:13:35Z
310184619,AlexOnTheBus,79475,1,26405089,2014-10-29T05:38:39Z
310443641,Leon K,46482,1,26450713,2014-10-30T22:55:30Z
310637183,Emile_8,2174453,1,26478908,2014-11-01T10:32:03Z
310746247,matthewsheffield,347944,2,47505552,2017-04-06T12:29:04Z
310869383,Leon K,46482,2,35839330,2015-12-09T05:59:43Z
310918420,heyitsstevo,1899168,1,26521105,2014-11-03T09:01:22Z
311063562,dssis1,596935,3,44784543,2016-12-30T13:44:10Z
311248375,matthewsheffield,347944,1,26569493,2014-11-05T12:15:37Z
311387555,Ewen Hill,935037,1,26591115,2014-11-06T11:55:25Z
311459156,mappatman,2198749,1,26602745,2014-11-06T21:12:24Z
311689161,woowoowoo,4702,2,44607271,2016-12-23T00:28:55Z
311693931,Leon K,46482,3,36392309,2016-01-05T22:18:58Z
311994778,woowoowoo,4702,1,26675994,2014-11-09T21:51:03Z
312201238,heyitsstevo,1899168,1,26707669,2014-11-11T10:50:47Z
312366709,AlexOnTheBus,79475,1,26727938,2014-11-12T06:24:05Z
312705190,Rhubarb,69319,1,26769779,2014-11-14T04:23:55Z
312743471,Leon K,46482,2,29347268,2015-03-09T09:17:18Z
312883672,Canley,57437,1,26793160,2014-11-15T07:32:48Z
313034894,Zulu99,320632,2,29843225,2015-03-30T07:40:44Z
313066230,Ewen Hill,935037,1,26820173,2014-11-16T12:00:26Z
313318901,Canley,57437,1,26855214,2014-11-17T23:53:03Z
313770912,rolandmwagner,39288,2,46576175,2017-03-04T16:33:40Z
314088522,Canley,57437,1,26970101,2014-11-23T10:47:20Z
314360278,Canley,57437,1,27014040,2014-11-25T05:02:41Z
314500026,Glenhope1,1724100,2,33806996,2015-09-05T02:22:44Z
314513871,ash_mcd,2486025,1,27036537,2014-11-26T04:15:16Z
314665607,ash_mcd,2486025,3,50023198,2017-07-04T03:49:34Z
314839771,Angyork,633429,1,27087389,2014-11-28T11:44:31Z
314943234,Angyork,633429,1,27104256,2014-11-29T03:58:19Z
314944098,Angyork,633429,1,27104418,2014-11-29T04:37:46Z
315144943,tebs1200,2482752,1,27131797,2014-11-30T13:41:42Z
315250100,Supt_of_Printing,206929,3,44078421,2016-12-01T07:08:04Z
315292545,Leon K,46482,4,41213241,2016-08-03T12:15:27Z
315419143,heyitsstevo,1899168,1,27172503,2014-12-02T06:57:33Z
315581743,Leon K,46482,2,38743406,2016-04-21T01:26:58Z
315597487,Leon K,46482,1,27197876,2014-12-03T11:36:06Z
315695783,Rhubarb,69319,3,28497947,2015-01-30T03:05:36Z
315729597,Rhubarb,69319,1,27232723,2014-12-04T11:01:04Z
315756478,Rhubarb,69319,1,27236580,2014-12-04T14:51:38Z
316063336,Rhubarb,69319,1,27291400,2014-12-06T14:54:14Z
316131967,Leon K,46482,1,27300232,2014-12-06T21:54:55Z
316166392,Montandalar,4563217,5,42089498,2016-09-11T23:58:05Z
316367207,Mander,20974,1,27332339,2014-12-08T12:06:09Z
316628748,Rhubarb,69319,3,37199617,2016-02-14T08:56:20Z
316779449,Leon K,46482,1,27396611,2014-12-11T11:50:36Z
317088779,matthewsheffield,347944,1,27442978,2014-12-13T13:53:24Z
317192722,Supt_of_Printing,206929,2,47171652,2017-03-26T10:26:31Z
317462793,Leon K,46482,1,27497147,2014-12-16T01:39:16Z
317666835,ash_mcd,2486025,2,50023335,2017-07-04T04:02:23Z
317866538,Zulu99,320632,1,27560314,2014-12-18T22:34:23Z
318780794,geesona,1229950,1,27683283,2014-12-25T04:44:53Z
319054509,Leon K,46482,1,27723189,2014-12-27T05:16:58Z
319209974,anjsimmo,2316971,1,27747719,2014-12-28T07:58:26Z
319636023,Leon K,46482,1,27810472,2014-12-30T22:15:24Z
319657380,q507713,2541456,1,27814455,2014-12-31T02:57:36Z
319933404,Leon K,46482,1,27848707,2015-01-01T20:51:11Z
320166309,Leon K,46482,1,27881165,2015-01-03T09:38:52Z
320442317,Leon K,46482,1,27920019,2015-01-04T21:07:14Z
320463561,Leon K,46482,1,27923979,2015-01-05T00:58:31Z
320590562,Leon K,46482,2,27944364,2015-01-05T22:47:12Z
320754372,Leon K,46482,1,27968246,2015-01-07T00:38:35Z
320772017,sabamacx,5685243,2,50226163,2017-07-12T10:34:31Z
321221900,Leon K,46482,1,28031697,2015-01-10T00:32:16Z
321362728,Leon K,46482,1,28049592,2015-01-10T20:42:45Z
321367281,Leon K,46482,2,28050120,2015-01-10T21:14:56Z
321447911,Leon K,46482,2,28452270,2015-01-27T20:52:13Z
321574246,Leon K,46482,1,28079175,2015-01-12T05:27:39Z
321582919,Leon K,46482,1,28080380,2015-01-12T07:27:44Z
321583019,Leon K,46482,1,28080380,2015-01-12T07:27:49Z
321590019,Leon K,46482,1,28080868,2015-01-12T08:23:08Z
321603342,Leon K,46482,1,28083036,2015-01-12T10:36:30Z
321608051,Leon K,46482,1,28083795,2015-01-12T11:12:10Z
321608154,Leon K,46482,1,28083795,2015-01-12T11:12:14Z
321617567,Leon K,46482,1,28084739,2015-01-12T12:08:11Z
321628819,Leon K,46482,1,28086066,2015-01-12T13:24:16Z
321721241,Leon K,46482,1,28099140,2015-01-12T22:02:03Z
321729962,Leon K,46482,1,28100018,2015-01-12T23:04:14Z
321749483,Leon K,46482,1,28101709,2015-01-13T01:45:01Z
321750226,Leon K,46482,1,28101810,2015-01-13T01:58:50Z
321753280,Leon K,46482,1,28102175,2015-01-13T02:57:25Z
321753380,Leon K,46482,1,28102175,2015-01-13T02:57:29Z
321754454,Leon K,46482,1,28102437,2015-01-13T03:26:12Z
321758608,Leon K,46482,1,28103044,2015-01-13T04:27:01Z
321759358,Leon K,46482,1,28103148,2015-01-13T04:41:01Z
321760109,Leon K,46482,1,28103255,2015-01-13T04:57:14Z
321760209,Leon K,46482,1,28103255,2015-01-13T04:57:17Z
321763680,Leon K,46482,1,28103481,2015-01-13T05:35:00Z
321763787,Leon K,46482,1,28103481,2015-01-13T05:35:04Z
321765209,Leon K,46482,1,28103602,2015-01-13T05:52:01Z
321766615,Leon K,46482,1,28103666,2015-01-13T06:06:26Z
321774293,Leon K,46482,1,28104666,2015-01-13T07:39:13Z
321774473,Leon K,46482,1,28104666,2015-01-13T07:39:18Z
321774901,Leon K,46482,1,28104757,2015-01-13T07:48:21Z
321775023,Leon K,46482,1,28104757,2015-01-13T07:48:25Z
321775642,Leon K,46482,1,28104845,2015-01-13T07:56:21Z
321775742,Leon K,46482,1,28104845,2015-01-13T07:56:25Z
321777145,Leon K,46482,1,28105225,2015-01-13T08:22:26Z
321780180,Leon K,46482,1,28105611,2015-01-13T08:52:18Z
321780302,Leon K,46482,1,28105611,2015-01-13T08:52:23Z
321781048,Leon K,46482,1,28105739,2015-01-13T08:59:45Z
321781773,Leon K,46482,1,28105906,2015-01-13T09:11:46Z
321781874,Leon K,46482,1,28105906,2015-01-13T09:11:51Z
321787958,Leon K,46482,1,28106957,2015-01-13T10:09:47Z
321796329,Leon K,46482,1,28108351,2015-01-13T11:39:04Z
321796836,Leon K,46482,1,28108395,2015-01-13T11:42:04Z
321797232,Leon K,46482,1,28108456,2015-01-13T11:46:07Z
321887311,Leon K,46482,1,28120507,2015-01-13T20:09:34Z
321888681,Leon K,46482,1,28120687,2015-01-13T20:18:07Z
321888781,Leon K,46482,1,28120687,2015-01-13T20:18:11Z
321906897,Leon K,46482,1,28123383,2015-01-13T22:17:39Z
321935105,Leon K,46482,1,28126441,2015-01-14T02:21:34Z
321935572,Leon K,46482,1,28126548,2015-01-14T02:32:54Z
321936937,Leon K,46482,1,28126833,2015-01-14T03:06:37Z
321942388,Leon K,46482,1,28127933,2015-01-14T05:40:35Z
321942488,Leon K,46482,1,28127933,2015-01-14T05:40:39Z
321944057,Leon K,46482,1,28128063,2015-01-14T06:00:23Z
321944157,Leon K,46482,1,28128063,2015-01-14T06:00:27Z
321949557,Leon K,46482,1,28128987,2015-01-14T07:44:44Z
321949657,Leon K,46482,1,28128987,2015-01-14T07:44:48Z
321949921,Leon K,46482,1,28129028,2015-01-14T07:48:26Z
321951650,Leon K,46482,1,28129171,2015-01-14T08:00:53Z
321956008,Leon K,46482,1,28129953,2015-01-14T08:49:47Z
321956313,Leon K,46482,1,28130007,2015-01-14T08:53:52Z
321956536,Leon K,46482,1,28130051,2015-01-14T08:57:28Z
322125293,Leon K,46482,1,28149297,2015-01-14T22:18:25Z
322126239,Leon K,46482,1,28149394,2015-01-14T22:23:31Z
322129246,Leon K,46482,1,28149461,2015-01-14T22:27:16Z
322132046,Leon K,46482,1,28149819,2015-01-14T22:49:17Z
322134674,Leon K,46482,1,28150170,2015-01-14T23:10:59Z
322138065,Leon K,46482,1,28150466,2015-01-14T23:29:56Z
322144930,Leon K,46482,1,28151377,2015-01-15T00:39:43Z
322145030,Leon K,46482,1,28151377,2015-01-15T00:39:48Z
322145698,Leon K,46482,1,28151435,2015-01-15T00:44:31Z
322153966,Leon K,46482,1,28152219,2015-01-15T02:08:23Z
322155488,Leon K,46482,1,28152281,2015-01-15T02:14:41Z
322174412,Leon K,46482,1,28153520,2015-01-15T04:47:45Z
322174571,Leon K,46482,1,28153520,2015-01-15T04:47:50Z
322199956,Leon K,46482,1,28156426,2015-01-15T09:30:42Z
322201154,Leon K,46482,1,28156604,2015-01-15T09:42:24Z
322201254,Leon K,46482,1,28156604,2015-01-15T09:42:29Z
322202266,Leon K,46482,1,28156715,2015-01-15T09:49:56Z
322216196,Leon K,46482,1,28157939,2015-01-15T11:51:36Z
322381552,AlexOnTheBus,79475,3,28176894,2015-01-16T01:08:38Z
322395844,Leon K,46482,1,28177457,2015-01-16T02:09:53Z
322396843,Leon K,46482,1,28177489,2015-01-16T02:13:25Z
322558902,steve91,637652,1,28197114,2015-01-16T22:09:01Z
322766116,Leon K,46482,1,28220709,2015-01-17T23:10:03Z
322766785,Leon K,46482,1,28220747,2015-01-17T23:13:33Z
322767105,Leon K,46482,1,28220786,2015-01-17T23:15:41Z
322767560,Leon K,46482,1,28220831,2015-01-17T23:19:04Z
322801314,Leon K,46482,1,28223511,2015-01-18T05:00:29Z
323004910,Leon K,46482,1,28246315,2015-01-19T07:13:32Z
323012454,Leon K,46482,1,28247275,2015-01-19T08:33:12Z
323346487,Leon K,46482,1,28295240,2015-01-20T21:57:07Z
323351671,Leon K,46482,1,28296026,2015-01-20T22:49:17Z
323586226,Vadmium,1795763,1,28320606,2015-01-22T06:36:08Z
324216124,Angyork,633429,1,28393849,2015-01-25T12:18:15Z
325003085,matthewsheffield,347944,1,28464883,2015-01-28T13:21:05Z
325179696,c_lewien,2597655,2,28483518,2015-01-29T10:58:15Z
325334707,Leon K,46482,1,28496997,2015-01-30T00:36:03Z
325579459,Vadmium,1795763,1,28515547,2015-01-31T00:48:15Z
325643124,pringle,472067,1,28517599,2015-01-31T06:29:46Z
325837440,Leon K,46482,1,28537278,2015-02-01T03:43:52Z
326018374,Leon K,46482,1,28558233,2015-02-01T23:15:03Z
326037630,Leon K,46482,1,28559917,2015-02-02T07:23:54Z
326157968,Leon K,46482,1,28578273,2015-02-02T22:50:45Z
326169427,Glen,6513,1,28580141,2015-02-03T01:33:55Z
326312868,Leon K,46482,1,28602795,2015-02-04T01:53:21Z
326516597,Leon K,46482,1,28628259,2015-02-05T11:11:42Z
326516697,Leon K,46482,1,28628259,2015-02-05T11:11:47Z
326517491,Leon K,46482,1,28628370,2015-02-05T11:17:55Z
326517890,Leon K,46482,1,28628447,2015-02-05T11:23:55Z
326637415,Leon K,46482,3,47727359,2017-04-13T01:28:30Z
326843618,Vadmium,1795763,1,28665203,2015-02-07T01:18:32Z
326987241,Emile_8,2174453,2,33062111,2015-08-03T07:26:12Z
327041058,paul1928,868048,2,46295957,2017-02-22T06:25:33Z
327331781,Leon K,46482,1,28739207,2015-02-09T22:04:20Z
327331912,Leon K,46482,1,28739207,2015-02-09T22:04:26Z
327364207,heyitsstevo,1899168,1,28743997,2015-02-10T07:00:10Z
327524591,Leon K,46482,1,28765106,2015-02-11T03:32:27Z
327577331,Sandy Brownlee,1791547,1,28773330,2015-02-11T13:19:30Z
327682068,skipperoo,2056092,3,33498337,2015-08-22T04:15:51Z
327709505,Vadmium,1795763,1,28787807,2015-02-12T04:07:24Z
327751727,Leon K,46482,1,28794225,2015-02-12T12:36:57Z
327952056,mickgalt,139241,4,32163045,2015-06-23T14:37:11Z
328133435,heyitsstevo,1899168,1,28836475,2015-02-14T09:03:29Z
328343058,Vadmium,1795763,1,28861120,2015-02-15T11:49:28Z
328660475,Leon K,46482,1,28894745,2015-02-16T20:45:23Z
328871118,sabamacx,5685243,2,48526374,2017-05-09T09:40:30Z
328928407,Leon K,46482,1,28928841,2015-02-18T10:33:01Z
329068360,Leon K,46482,1,28949395,2015-02-19T04:57:12Z
329111329,skipperoo,2056092,4,43372931,2016-11-03T08:26:35Z
329609539,Glen,6513,1,29013814,2015-02-22T05:25:41Z
329796884,Leon K,46482,1,29036491,2015-02-23T05:32:00Z
330029832,Emile_8,2174453,2,29063499,2015-02-24T10:23:47Z
330164902,Vadmium,1795763,1,29082883,2015-02-25T01:09:23Z
330342518,Leon K,46482,1,29110784,2015-02-26T10:58:52Z
330606264,Leon K,46482,1,29148942,2015-02-28T05:21:04Z
330761845,Leon K,46482,1,29173546,2015-03-01T10:28:52Z
330912047,Angyork,633429,1,29197273,2015-03-02T12:11:17Z
331038447,heyitsstevo,1899168,2,29839578,2015-03-29T23:58:02Z
331348794,philam48,2506908,3,47776558,2017-04-14T11:07:03Z
331361163,Leon K,46482,1,29264761,2015-03-05T12:18:25Z
331500732,Angyork,633429,1,29286317,2015-03-06T10:46:20Z
331611253,philam48,2506908,1,29301550,2015-03-07T03:01:13Z
331765101,maAjteGospodjoMolimVas,2669168,1,29320727,2015-03-08T01:53:16Z
331765217,maAjteGospodjoMolimVas,2669168,1,29320727,2015-03-08T01:53:25Z
331765340,maAjteGospodjoMolimVas,2669168,1,29320727,2015-03-08T01:53:31Z
332073542,Vadmium,1795763,1,29374524,2015-03-10T00:06:15Z
332219372,Leon K,46482,1,29395981,2015-03-11T00:35:22Z
332473415,Leon K,46482,1,29437351,2015-03-12T22:12:31Z
332664627,Emile_8,2174453,2,29631182,2015-03-21T09:44:15Z
332801339,dssis1,596935,2,34407057,2015-10-03T12:34:11Z
333180656,mrpulley,67896,3,34565947,2015-10-11T12:00:18Z
333199703,mrpulley,67896,2,34565947,2015-10-11T10:23:52Z
333210799,Leon K,46482,2,29539511,2015-03-17T13:00:34Z
333366352,Leon K,46482,1,29553786,2015-03-18T00:19:17Z
333527422,Angyork,633429,2,39578089,2016-05-26T10:50:36Z
333533534,sy_,2768859,1,29585568,2015-03-19T07:12:14Z
333545209,sy_,2768859,1,29588638,2015-03-19T10:12:42Z
333552314,sy_,2768859,1,29589502,2015-03-19T10:57:55Z
333920811,Omegaville,416301,2,38941729,2016-04-28T05:38:08Z
334088219,Glen,6513,1,29645595,2015-03-21T22:14:54Z
334114075,Leon K,46482,1,29647932,2015-03-22T02:15:13Z
334265445,Glen,6513,1,29669509,2015-03-23T01:32:32Z
334290318,Pizza1016,838520,3,37115794,2016-02-10T02:14:57Z
334649331,Glen,6513,2,30260925,2015-04-16T11:30:31Z
334797314,Leon K,46482,1,29743017,2015-03-26T03:09:27Z
334909700,Leon K,46482,1,29763795,2015-03-26T20:59:24Z
334958694,matthewsheffield,347944,2,29768851,2015-03-27T03:01:07Z
335140153,Leon K,46482,1,29795295,2015-03-27T23:45:47Z
335170552,Leon K,46482,1,29799102,2015-03-28T05:44:00Z
335294522,Angyork,633429,1,29816297,2015-03-28T23:37:43Z
335316844,Angyork,633429,1,29819933,2015-03-29T07:57:03Z
335520331,Leon K,46482,1,29841109,2015-03-30T04:02:38Z
335531555,Leon K,46482,1,29842526,2015-03-30T07:04:52Z
335556714,Leon K,46482,1,29847616,2015-03-30T11:24:05Z
335556960,Leon K,46482,1,29847700,2015-03-30T11:27:56Z
335668194,Leon K,46482,1,29863792,2015-03-30T22:24:30Z
335701565,Leon K,46482,1,29867827,2015-03-31T05:15:09Z
335720814,Leon K,46482,1,29871815,2015-03-31T09:51:30Z
335725043,Glen,6513,1,29872234,2015-03-31T10:13:05Z
335730542,Glen,6513,2,29895051,2015-04-01T01:47:14Z
335730651,Glen,6513,2,29895051,2015-04-01T01:47:16Z
335844474,Glen,6513,1,29895051,2015-04-01T01:47:12Z
335867642,Glen,6513,1,29899496,2015-04-01T09:06:34Z
336020691,GerdP,533465,2,34360648,2015-10-01T06:00:11Z
336235071,Glen,6513,1,29944309,2015-04-03T06:34:51Z
336814691,Leon K,46482,1,29990103,2015-04-05T10:52:08Z
336934458,Leon K,46482,1,30005155,2015-04-06T01:38:14Z
337006356,Ewen Hill,935037,1,30016360,2015-04-06T14:05:51Z
337156503,Leon K,46482,1,30035251,2015-04-07T09:59:39Z
337162897,Leon K,46482,1,30036260,2015-04-07T10:58:19Z
337163902,Leon K,46482,1,30036360,2015-04-07T11:03:06Z
337166220,Leon K,46482,1,30036552,2015-04-07T11:22:01Z
337179809,Moffer89,3441385,2,36514420,2016-01-11T22:02:19Z
337472095,Ewen Hill,935037,1,30075278,2015-04-08T21:29:16Z
337942019,cobba,447568,2,30138415,2015-04-11T09:18:22Z
338069901,Leon K,46482,1,30153868,2015-04-11T23:47:23Z
338070001,Leon K,46482,1,30153868,2015-04-11T23:47:28Z
338070395,Leon K,46482,1,30153912,2015-04-11T23:51:50Z
338070863,Leon K,46482,1,30153984,2015-04-11T23:59:03Z
338070965,Leon K,46482,1,30153984,2015-04-11T23:59:07Z
338071432,Leon K,46482,1,30154048,2015-04-12T00:06:54Z
338075694,Ewen Hill,935037,1,30154555,2015-04-12T01:35:43Z
338227941,Leon K,46482,1,30176400,2015-04-13T00:29:24Z
338708034,Peter W34,349913,2,34482407,2015-10-07T02:59:31Z
338784835,Glen,6513,1,30260925,2015-04-16T11:30:29Z
338904174,Leon K,46482,1,30277351,2015-04-17T01:15:49Z
338958104,stefaandesmet2003,2810501,1,30284510,2015-04-17T11:25:49Z
339106065,Glen,6513,1,30302029,2015-04-18T08:04:34Z
339106173,Glen,6513,1,30302029,2015-04-18T08:04:40Z
339134362,Leon K,46482,1,30305071,2015-04-18T11:06:57Z
339134462,Leon K,46482,1,30305071,2015-04-18T11:07:03Z
339135351,Leon K,46482,1,30305185,2015-04-18T11:14:14Z
339135648,Leon K,46482,1,30305255,2015-04-18T11:18:38Z
339136913,Leon K,46482,1,30305417,2015-04-18T11:30:04Z
339137013,Leon K,46482,1,30305417,2015-04-18T11:30:09Z
339139460,Leon K,46482,1,30305818,2015-04-18T11:55:04Z
339139567,Leon K,46482,1,30305818,2015-04-18T11:55:09Z
339139828,Leon K,46482,1,30305861,2015-04-18T11:58:11Z
339265649,Ewen Hill,935037,1,30319489,2015-04-19T01:25:07Z
339295967,SimonWalduck,158515,3,48050137,2017-04-23T04:22:29Z
339465020,John Berkers,400269,3,45993525,2017-02-11T09:52:54Z
339466518,Leon K,46482,1,30345068,2015-04-20T01:48:12Z
339467776,Leon K,46482,1,30345132,2015-04-20T02:00:04Z
339720665,Angyork,633429,1,30375156,2015-04-21T10:46:55Z
340046765,NigelThornberry,2761746,1,30420116,2015-04-23T05:11:22Z
340050204,NigelThornberry,2761746,1,30420394,2015-04-23T05:35:33Z
340053665,NigelThornberry,2761746,1,30420777,2015-04-23T06:04:10Z
340056900,NigelThornberry,2761746,1,30421155,2015-04-23T06:23:09Z
340059307,NigelThornberry,2761746,1,30421681,2015-04-23T06:46:33Z
340060668,NigelThornberry,2761746,1,30422036,2015-04-23T07:06:07Z
340065761,Hr T,2904405,2,33353248,2015-08-15T14:29:07Z
340105905,s1kk4z,612392,1,30427603,2015-04-23T12:08:23Z
340213042,Leon K,46482,1,30443490,2015-04-24T00:36:02Z
340214891,Leon K,46482,1,30443786,2015-04-24T01:09:43Z
340218745,Leon K,46482,1,30444088,2015-04-24T01:59:22Z
340245058,NigelThornberry,2761746,1,30447933,2015-04-24T07:55:52Z
340247412,NigelThornberry,2761746,1,30448478,2015-04-24T08:23:49Z
340250691,NigelThornberry,2761746,1,30449213,2015-04-24T09:06:05Z
340252186,NigelThornberry,2761746,1,30449551,2015-04-24T09:26:13Z
340375012,NigelThornberry,2761746,1,30466108,2015-04-25T03:30:56Z
340544411,Angyork,633429,1,30489270,2015-04-26T02:40:28Z
340547448,NigelThornberry,2761746,1,30489819,2015-04-26T03:16:31Z
340548469,NigelThornberry,2761746,1,30489998,2015-04-26T03:36:25Z
340549322,NigelThornberry,2761746,1,30490156,2015-04-26T03:50:24Z
340551908,NigelThornberry,2761746,1,30490446,2015-04-26T04:23:16Z
340553608,NigelThornberry,2761746,1,30490727,2015-04-26T04:49:54Z
340556357,NigelThornberry,2761746,1,30491218,2015-04-26T05:25:19Z
340614579,Emile_8,2174453,1,30500017,2015-04-26T11:47:07Z
340786004,Leon K,46482,1,30523762,2015-04-27T03:02:17Z
340786104,Leon K,46482,1,30523762,2015-04-27T03:02:21Z
340916963,Leon K,46482,1,30539644,2015-04-27T12:49:59Z
341064411,Leon K,46482,1,30563188,2015-04-27T23:05:50Z
341069460,Leon K,46482,1,30564123,2015-04-27T23:51:42Z
341084799,SpecializedRider,2093277,2,49039072,2017-05-28T07:39:21Z
341090339,Leon K,46482,1,30566968,2015-04-28T02:42:40Z
341103347,Leon K,46482,1,30568210,2015-04-28T04:25:53Z
341143951,heyitsstevo,1899168,1,30573252,2015-04-28T08:18:10Z
341663685,lunderb,2876986,1,30642806,2015-04-30T01:11:27Z
342203825,Leon K,46482,1,30706523,2015-05-01T22:52:59Z
342409321,Leon K,46482,1,30735772,2015-05-03T01:13:29Z
342876344,Julian Litcanu,1589172,1,30796117,2015-05-05T03:10:04Z
343686380,adamh,28577,2,34581344,2015-10-12T02:36:13Z
343857119,neilmny,2829158,2,30948372,2015-05-09T21:09:15Z
344079343,Leon K,46482,1,30960710,2015-05-10T11:28:08Z
344091187,Leon K,46482,1,30963728,2015-05-10T13:17:04Z
344274033,Leon K,46482,1,31004823,2015-05-11T11:56:03Z
344395851,Angyork,633429,1,31022999,2015-05-12T02:01:22Z
344936768,Canley,57437,1,31123781,2015-05-14T05:31:41Z
345213701,Glen,6513,1,31166946,2015-05-15T09:49:38Z
345217300,Glen,6513,1,31167364,2015-05-15T10:04:33Z
345411631,krum54,2044707,2,32150499,2015-06-22T23:35:49Z
346110990,Leon K,46482,2,37477742,2016-02-27T09:41:11Z
346294132,stefaandesmet2003,2810501,1,31282777,2015-05-19T12:47:00Z
346399968,Leon K,46482,1,31301950,2015-05-20T00:17:49Z
346419018,Leon K,46482,1,31303958,2015-05-20T04:56:21Z
346583436,stefaandesmet2003,2810501,1,31318427,2015-05-20T15:39:55Z
347206509,Leon K,46482,1,31369028,2015-05-22T11:37:32Z
348047337,CloCkWeRX,172061,2,37367997,2016-02-22T14:07:04Z
349091719,Leon K,46482,2,36633062,2016-01-17T13:30:58Z
349351161,Glenhope1,1724100,1,31518797,2015-05-28T00:16:16Z
349378044,Leon K,46482,1,31520427,2015-05-28T04:46:46Z
349650281,dannykath,2226712,1,31549406,2015-05-28T21:13:08Z
349942322,Glenhope1,1724100,1,31575676,2015-05-30T02:15:39Z
350346496,Glen,6513,1,31605449,2015-05-31T12:11:05Z
350484350,Glen,6513,4,48107172,2017-04-25T02:18:51Z
350500442,Leon K,46482,1,31624778,2015-06-01T05:04:46Z
350582590,Glen,6513,1,31630335,2015-06-01T11:36:01Z
350826164,Glenhope1,1724100,1,31659615,2015-06-02T10:25:32Z
351059763,Ewen Hill,935037,2,39576932,2016-05-26T09:44:30Z
351396493,Syntaxial,2557974,1,31713167,2015-06-04T10:19:37Z
351547940,Glen,6513,1,31735697,2015-06-05T03:47:27Z
352005503,heyitsstevo,1899168,1,31780691,2015-06-07T03:15:34Z
352046988,Glen,6513,1,31786730,2015-06-07T10:31:22Z
352051310,Glen,6513,1,31786730,2015-06-07T11:17:48Z
352051410,Glen,6513,1,31786730,2015-06-07T11:17:53Z
352051526,Glen,6513,1,31786730,2015-06-07T11:17:59Z
352055916,Glen,6513,1,31786730,2015-06-07T11:50:52Z
352056020,Glen,6513,2,31786730,2015-06-07T12:03:24Z
352057413,Glen,6513,1,31786730,2015-06-07T12:15:28Z
352243568,Glen,6513,1,31808525,2015-06-08T09:04:07Z
352548174,Glen,6513,1,31839730,2015-06-09T10:35:17Z
352557894,Glen,6513,1,31839730,2015-06-09T11:20:02Z
352559520,Glen,6513,1,31839730,2015-06-09T11:28:48Z
352566314,Glen,6513,1,31839730,2015-06-09T11:49:30Z
352792797,Glen,6513,1,31867140,2015-06-10T11:09:15Z
352797989,Glen,6513,1,31867140,2015-06-10T11:35:45Z
352800392,Glen,6513,1,31867140,2015-06-10T11:44:42Z
352987718,Glen,6513,1,31894072,2015-06-11T11:30:58Z
352994787,Glen,6513,1,31894072,2015-06-11T12:10:29Z
352994892,Glen,6513,1,31894072,2015-06-11T12:10:36Z
353191282,Glen,6513,1,31917821,2015-06-12T11:01:31Z
353420790,Glen,6513,1,31941815,2015-06-13T11:33:16Z
353420890,Glen,6513,1,31941815,2015-06-13T11:33:21Z
353420993,Glen,6513,1,31941815,2015-06-13T11:33:29Z
